       3.128846       1.003182      -0.050707      -0.186491
       3.177734       0.957201       0.057532      -0.119845
       3.226622       0.979739      -0.020079      -0.091768
       3.275510       1.021783       0.117341      -0.020135
       3.324398       0.967895       0.036034      -0.060322
       3.373287       0.970616       0.099582      -0.006274
       3.422175       0.995165       0.077215       0.060695
       3.471063       0.995450       0.163721       0.118317
       3.519951       0.987174       0.086483       0.042797
       3.568840       0.948713       0.064656       0.023326
       3.617728       1.002252       0.129156       0.057936
       3.666616       0.953126       0.119319       0.012567
       3.715504       1.027503       0.116931      -0.010475
       3.764392       1.012677       0.109092       0.043737
       3.813281       1.033192       0.044771      -0.033343
       3.862169       0.987846       0.149901       0.041114
       3.911057       0.964824       0.177626      -0.037907
       3.959945       0.966044       0.191640      -0.037593
       4.008833       0.989670       0.143077      -0.009076
       4.057722       1.004404       0.136808      -0.008745
       4.106610       1.002868       0.180045       0.030511
       4.155498       0.984982       0.103779       0.059724
       4.204386       1.050292       0.051303       0.017472
       4.253275       1.037701       0.101212       0.000009
       4.302163       0.991998       0.026242      -0.011259
       4.351051       0.962743       0.110980       0.033191
       4.399939       1.005683       0.171322       0.046036
       4.448827       0.985885       0.161931       0.042532
       4.497716       0.949043       0.078168       0.025566
       4.546604       0.982780       0.208020       0.078637
       4.595492       0.963591       0.105126       0.020850
       4.644380       0.995978       0.079196       0.041899
       4.693268       0.965800       0.042961       0.008197
       4.742157       1.047217       0.085912      -0.005066
       4.791045       1.029600       0.018639      -0.032926
       4.839933       1.048089       0.048594       0.026163
       4.888821       1.051602       0.013239       0.055279
       4.937710       1.032305       0.084913       0.008214
       4.986598       0.992747       0.107192       0.054436
       5.035486       1.011052       0.112887       0.042714
       5.084374       0.969913       0.085327       0.103256
       5.133262       0.972430       0.113362       0.019793
       5.182151       1.035774       0.085059       0.002032
       5.231039       1.008348       0.100503       0.044224
       5.279927       1.021965      -0.044189      -0.043859
       5.328815       0.969085       0.039217      -0.059546
       5.377703       0.940916       0.085878      -0.010817
       5.426592       1.033154       0.043231      -0.009578
       5.475480       0.963568       0.091239       0.005338
       5.524368       1.018853       0.077841      -0.076015
       5.573256       0.946027       0.081207      -0.015830
       5.622144       1.006813       0.170467       0.028723
       5.671033       0.958272       0.092072       0.004213
       5.719921       0.988382       0.215170       0.108633
       5.768809       0.986298       0.130371       0.101090
       5.817697       0.984155       0.112342       0.137183
       5.866586       0.964250       0.066656       0.095780
       5.915474       1.019041       0.037821       0.117873
       5.964362       1.035139       0.031016       0.049120
       6.013250       0.947253       0.047255       0.025065
       6.062138       1.048719       0.039976       0.036247
       6.111027       0.997256       0.112015       0.116337
       6.159915       1.040437       0.043678       0.066265
       6.208803       1.006152       0.108579       0.137275
       6.257691       0.974240       0.058626       0.126182
       6.306579       1.052740       0.024514       0.085737
       6.355468       0.970046       0.172015       0.261068
       6.404356       0.989803       0.047396       0.134324
       6.453244       0.991630       0.122351       0.163828
       6.502132       0.957891       0.178478       0.115498
       6.551021       0.950858       0.281573       0.184642
       6.599909       0.974945       0.218375       0.152266
       6.648797       0.974234       0.270253       0.129097
       6.697685       0.949678       0.216788       0.099516
       6.746573       1.019940       0.134965       0.026045
       6.795462       0.999073       0.192248       0.103276
       6.844350       0.993485       0.165097       0.149085
       6.893238       0.926724       0.219416       0.242825
       6.942126       0.949779       0.187113       0.179652
       6.991014       0.959772       0.159752       0.139136
       7.039903       0.957312       0.198153       0.102178
       7.088791       0.975547       0.212634       0.140838
       7.137679       0.950907       0.285052       0.226815
       7.186567       0.996037       0.170594       0.114911
       7.235456       0.976289       0.258304       0.111017
       7.284344       0.974901       0.200378       0.097040
       7.333232       0.994436       0.193346       0.138631
       7.382120       0.964838       0.201069       0.075469
       7.431008       0.973743       0.271020       0.104742
       7.479897       0.959188       0.173454       0.111990
       7.528785       0.961917       0.186713       0.079733
       7.577673       0.973601       0.195731       0.055696
       7.626561       0.976853       0.253660       0.054402
       7.675449       0.989381       0.210125       0.084498
       7.724338       0.944443       0.242948       0.115786
       7.773226       0.938686       0.294082       0.244400
       7.822114       1.008711       0.154090       0.019203
       7.871002       0.953527       0.204199       0.091223
       7.919890       0.996574       0.078757       0.025238
       7.968779       0.993979       0.137775       0.034477
       8.017667       0.976801       0.135836       0.034179
       8.066555       1.016985       0.085461       0.033999
       8.115443       0.973775       0.079636       0.080816
       8.164332       0.979624       0.030397      -0.041253
       8.213220       0.949457       0.033918       0.020556
       8.262108       0.976509      -0.061035      -0.061090
       8.310996       0.963891      -0.017500      -0.104824
       8.359884       1.024150       0.008123      -0.083360
       8.408773       0.961924       0.016994      -0.030867
       8.457661       0.960816       0.036095      -0.012341
       8.506549       1.038673       0.064181      -0.017880
       8.555437       1.032651       0.048298      -0.045639
       8.604325       0.980786       0.012444      -0.059693
       8.653214       1.018333      -0.032784      -0.082222
       8.702102       0.953597       0.036525      -0.016513
       8.750990       1.001791      -0.046813      -0.144987
       8.799878       0.973717       0.008133      -0.050754
       8.848767       1.009947      -0.032184      -0.121438
       8.897655       0.973439      -0.009845      -0.059103
       8.946543       1.013920       0.054430      -0.074977
       8.995431       1.009838      -0.079180      -0.121612
       9.044319       1.010992      -0.083264      -0.065694
       9.093208       0.970456      -0.006042      -0.043286
       9.142096       1.018312      -0.027000      -0.053755
       9.190984       0.973397      -0.073959      -0.097656
       9.239872       0.982235      -0.002677      -0.073163
       9.288760       0.975227       0.019405      -0.056521
       9.337649       1.023956       0.019951      -0.084967
       9.386537       0.966864       0.010066      -0.108370
       9.435425       1.019043      -0.031089      -0.093707
       9.484313       0.949064       0.059619       0.007770
       9.533202       1.025093       0.007812      -0.028037
       9.582090       1.026466      -0.022793      -0.011587
       9.630978       0.945347       0.082212      -0.029534
       9.679866       1.019690      -0.005439      -0.072706
       9.728754       1.021706       0.097286      -0.001350
       9.777643       1.030120       0.028373      -0.053278
       9.826531       0.965195       0.109467      -0.003423
       9.875419       1.024260       0.048489      -0.024868
       9.924307       0.974156       0.082277      -0.014207
       9.973195       1.046431       0.082396      -0.027987
      10.022084       1.038267       0.018688       0.020584
      10.070972       1.026519       0.000936      -0.062885
      10.119860       0.961822       0.024143      -0.033515
      10.168748       0.991641       0.047553       0.031508
      10.217636       1.037560       0.092874      -0.079377
      10.266525       0.960286       0.067818      -0.044158
      10.315413       0.954234       0.059205      -0.033008
      10.364301       1.013137       0.101574      -0.006923
      10.413189       1.033892       0.060940      -0.036288
      10.462078       1.019080       0.005511      -0.047697
      10.510966       0.962761       0.032018      -0.052319
      10.559854       1.018431      -0.064943      -0.104610
      10.608742       0.969881      -0.003195      -0.028691
      10.657630       0.959015       0.035836      -0.014173
      10.706519       1.027277      -0.034971       0.000439
      10.755407       1.018457      -0.042961       0.042973
      10.804295       1.016849      -0.041626      -0.010019
      10.853183       0.971871      -0.007941       0.011846
      10.902071       1.021672      -0.004370       0.007054
      10.950960       1.012434       0.077636       0.015435
      10.999848       1.016095      -0.003611      -0.010929
      11.048736       1.023897      -0.040626      -0.007271
      11.097624       1.041356       0.049813      -0.009727
      11.146513       0.975565      -0.038782      -0.044266
      11.195401       1.023767       0.003478      -0.027514
      11.244289       1.028726      -0.028333      -0.018655
      11.293177       0.952692       0.047290       0.037852
      11.342065       1.028568       0.053827      -0.004750
      11.390954       1.021191      -0.015193       0.015962
      11.439842       0.998700       0.050523       0.006756
      11.488730       1.029204       0.000402       0.001807
      11.537618       1.024418      -0.048987       0.005402
      11.586506       1.021029      -0.037971      -0.044490
      11.635395       1.019435      -0.061360      -0.063260
      11.684283       1.020332      -0.047904      -0.053458
      11.733171       1.024021      -0.018092      -0.038118
      11.782059       0.974543      -0.031130      -0.040085
      11.830948       1.028505      -0.027371      -0.022691
      11.879836       0.974383      -0.018406      -0.042818
      11.928724       1.012553      -0.029990      -0.103404
      11.977612       1.026922      -0.038533      -0.044516
      12.026500       0.968113      -0.053397      -0.059353
      12.075389       0.974182      -0.029571      -0.089367
      12.124277       0.965019      -0.032377       0.028629
      12.173165       1.017163      -0.040558      -0.000819
      12.222053       1.017238      -0.011405      -0.089879
      12.270941       0.962968       0.029701      -0.013660
      12.319830       1.018347       0.031226      -0.070907
      12.368718       0.970569      -0.006911      -0.037396
      12.417606       1.029269       0.012101      -0.035652
      12.466494       1.009389      -0.036286      -0.091507
      12.515383       0.980159      -0.005514      -0.022991
      12.564271       0.959414       0.037495      -0.001481
      12.613159       1.019706       0.021091      -0.078601
      12.662047       0.971419      -0.024768       0.009278
      12.710935       1.029120      -0.032306      -0.003780
      12.759824       0.962585       0.003596       0.021449
      12.808712       0.970047       0.062951       0.098628
      12.857600       1.026454       0.005774       0.010305
      12.906488       1.024169       0.050034       0.028526
      12.955376       0.998975       0.041600       0.017852
      13.004265       1.026163       0.017740      -0.028597
      13.053153       1.039335       0.100332      -0.023019
      13.102041       0.995066       0.089158       0.043523
      13.150929       1.038311       0.034841      -0.005818
      13.199817       0.961503       0.011605       0.043398
      13.248706       0.969256       0.012317      -0.025782
      13.297594       1.043534       0.023674      -0.010213
      13.346482       0.994524       0.094335       0.044970
      13.395370       1.030857       0.006693       0.014255
      13.444259       1.055571       0.027169       0.044220
      13.493147       1.029472      -0.049656       0.025820
      13.542035       0.995918       0.049924       0.075198
      13.590923       1.019334      -0.005429       0.009880
      13.639811       0.942196       0.064256      -0.004660
      13.688700       1.012878       0.089587       0.027561
      13.737588       0.994193       0.106783       0.013306
      13.786476       1.040159      -0.000881       0.026475
      13.835364       0.965178       0.042398      -0.003810
      13.884252       1.036642      -0.004623       0.033886
      13.933141       1.029003      -0.000428      -0.038002
      13.982029       0.960338       0.043714      -0.019133
      14.030917       1.001442       0.134472       0.016366
      14.079805       1.014413       0.020382      -0.035780
      14.128694       0.996140       0.087652       0.004757
      14.177582       1.031317       0.065459      -0.023291
      14.226470       0.982679       0.079665       0.010965
      14.275358       1.006863       0.061392       0.021876
      14.324246       0.980044       0.069018      -0.055136
      14.373135       0.970872       0.108335       0.031996
      14.422023       1.032517       0.122310      -0.024639
      14.470911       0.943611       0.078647      -0.018574
      14.519799       1.024366       0.050286      -0.055914
      14.568687       0.950381       0.075864       0.005970
      14.617576       1.022901       0.106632      -0.039072
      14.666464       0.969191       0.053206       0.034802
      14.715352       1.008482       0.037927       0.015989
      14.764240       1.003689       0.033184       0.021573
      14.813129       1.031126       0.010649      -0.046393
      14.862017       0.960185       0.017501       0.017393
      14.910905       0.938791       0.091747      -0.020451
      14.959793       1.038772       0.036979       0.015841
      15.008681       1.021897       0.029668       0.055820
      15.057570       1.047631       0.059578      -0.011678
      15.106458       0.999324       0.023023       0.028666
      15.155346       1.015047      -0.051288      -0.063954
      15.204234       0.970130      -0.036110      -0.005979
      15.253122       0.961677       0.003277       0.004989
      15.302011       1.025587       0.094940       0.044380
      15.350899       0.948261       0.066537       0.003013
      15.399787       0.949598       0.068760      -0.020873
      15.448675       1.052389       0.072341       0.014466
      15.497563       0.973185       0.129522      -0.010289
      15.546452       0.948120       0.058036       0.001270
      15.595340       1.052250       0.088696       0.011319
      15.644228       1.021410       0.071662       0.021115
      15.693116       1.045546       0.108917      -0.027579
      15.742005       0.953905       0.051644      -0.032847
      15.790893       0.948149       0.049135      -0.031591
      15.839781       0.988582       0.148829       0.023585
      15.888669       0.944285       0.126111      -0.050281
      15.937557       0.990449       0.137555       0.009472
      15.986446       1.005751       0.195485       0.006688
      16.035334       0.950469       0.185855       0.070234
      16.084222       1.014643       0.166821       0.026115
      16.133110       1.061424       0.084811      -0.038949
      16.181998       0.981846       0.124145       0.046396
      16.230887       0.935895       0.095468      -0.027555
      16.279775       0.991890       0.108347       0.066444
      16.328663       1.046199       0.094483       0.028376
      16.377551       1.011412       0.116547       0.050564
      16.426440       0.961409       0.080861       0.061048
      16.475328       1.012683       0.117018      -0.000905
      16.524216       0.963383       0.092072       0.021428
      16.573104       1.001506       0.197463       0.077729
      16.621992       0.999302       0.125481       0.085007
      16.670881       0.965694       0.115404       0.055021
      16.719769       0.965021       0.169992       0.051819
      16.768657       1.019541       0.104904       0.042510
      16.817545       1.029203       0.100426       0.033645
      16.866433       1.056909       0.057804      -0.006612
      16.915322       1.026574       0.107447       0.033147
      16.964210       0.995443       0.087592       0.037696
      17.013098       0.993276       0.093795       0.067856
      17.061986       1.045162       0.025709       0.008870
      17.110875       1.017957       0.143651       0.040535
      17.159763       1.029742       0.015081       0.018652
      17.208651       1.033696       0.065061       0.028195
      17.257539       1.046651       0.044461      -0.021914
      17.306427       0.962593       0.140760       0.086891
      17.355316       0.988961       0.119426       0.087709
      17.404204       0.969204       0.105247      -0.029088
      17.453092       1.050527       0.039847      -0.010039
      17.501980       1.012850       0.022514       0.003146
      17.550868       1.034758       0.093169       0.002019
      17.599757       1.029902       0.049665       0.066509
      17.648645       1.007405       0.160338       0.090096
      17.697533       0.962516       0.105663       0.016834
      17.746421       0.999259       0.034465      -0.017161
      17.795309       0.998104       0.056195      -0.025126
      17.844198       1.045135       0.091204      -0.022319
      17.893086       1.041596       0.078968      -0.030038
      17.941974       1.033451       0.133424      -0.009783
      17.990862       0.958480       0.171763       0.092936
      18.039751       1.010522       0.138341       0.108807
      18.088639       1.026134       0.057484       0.064973
      18.137527       1.034662       0.016022       0.012663
      18.186415       0.994637       0.088649       0.053279
      18.235303       1.035351       0.057673      -0.013209
      18.284192       1.024435      -0.020368      -0.058421
      18.333080       0.937647       0.063324      -0.004967
      18.381968       1.046792       0.004394       0.006314
      18.430856       1.019828       0.005183      -0.072424
      18.479744       1.026291       0.008316      -0.011332
      18.528633       0.968468       0.058422      -0.009241
      18.577521       1.036195       0.047848       0.006292
      18.626409       1.033486       0.015651      -0.009640
      18.675297       0.942513       0.072582      -0.024138
      18.724186       1.032805       0.057769       0.011233
      18.773074       1.035512       0.146153      -0.031648
      18.821962       0.965446       0.147266       0.014432
      18.870850       1.007150       0.139537       0.059607
      18.919738       0.948309       0.100592      -0.023070
      18.968627       1.049608       0.091654      -0.068137
      19.017515       0.938622       0.082671      -0.057563
      19.066403       1.048126       0.113241      -0.034521
      19.115291       1.054650       0.041530       0.001296
      19.164179       1.012914      -0.013873      -0.065107
      19.213068       1.034911       0.030722      -0.020907
      19.261956       0.980092       0.053629      -0.040953
      19.310844       0.941485       0.072803      -0.026331
      19.359732       1.014096       0.114204      -0.045750
      19.408621       1.027000       0.043395      -0.068725
      19.457509       1.043387       0.071726      -0.035051
      19.506397       1.017636       0.132529       0.042383
      19.555285       1.045032       0.077243       0.016314
      19.604173       0.943180       0.071129      -0.018129
      19.653062       1.034310       0.089200      -0.010515
      19.701950       1.049461       0.053331      -0.005984
      19.750838       1.008075       0.145684      -0.031424
      19.799726       0.956585       0.032118      -0.041192
      19.848614       1.039064       0.100709      -0.069418
      19.897503       1.020299       0.029950      -0.057209
      19.946391       1.026574      -0.027329      -0.050236
      19.995279       1.016409       0.008700      -0.088021
      20.044167       0.952360       0.035379      -0.016074
      20.093056       1.031065       0.118066      -0.009197
      20.141944       1.024034      -0.001993      -0.051928
      20.190832       1.012268       0.009619      -0.052403
      20.239720       1.016470      -0.061842      -0.090643
      20.288608       0.974663      -0.037845      -0.067519
      20.337497       1.013599      -0.028863      -0.089235
      20.386385       1.003061      -0.096498      -0.148480
      20.435273       0.953341       0.042957       0.001447
      20.484161       0.966700       0.062864       0.069890
      20.533049       1.020421      -0.059287      -0.034108
      20.581938       1.015874       0.021463       0.078374
      20.630826       1.034014      -0.010351       0.032523
      20.679714       1.029935       0.004810       0.023864
      20.728602       1.042055       0.007835       0.009496
      20.777490       1.031811      -0.007478       0.006401
      20.826379       0.964577       0.013742      -0.007741
      20.875267       0.961367       0.046867      -0.015213
      20.924155       0.965559       0.019595      -0.045241
      20.973043       1.016742      -0.029843      -0.113009
      21.021932       0.964960       0.033539      -0.065139
      21.070820       1.042139       0.018556       0.014514
      21.119708       0.967423       0.012392      -0.013151
      21.168596       1.029526       0.069251      -0.040213
      21.217484       0.989331       0.042720      -0.060157
      21.266373       0.959341       0.107041      -0.005892
      21.315261       1.033514       0.106629      -0.044020
      21.364149       1.025663       0.076892      -0.023298
      21.413037       1.027299       0.047303      -0.023194
      21.461925       1.020773       0.072847       0.028978
      21.510814       1.019096       0.007176      -0.036705
      21.559702       0.993868       0.108665       0.020426
      21.608590       1.018657       0.106501      -0.039720
      21.657478       1.015827       0.130506      -0.019175
      21.706367       1.025409       0.096829      -0.018895
      21.755255       1.017601       0.046347      -0.062023
      21.804143       1.044786       0.095131      -0.035390
      21.853031       1.021715       0.025874      -0.107871
      21.901919       1.042581       0.060405      -0.024516
      21.950808       0.993508       0.105885       0.041598
      21.999696       0.956040       0.075097       0.002689
      22.048584       0.992316       0.119378       0.032511
      22.097472       1.045760       0.112308      -0.024251
      22.146360       0.966392       0.080661       0.036584
      22.195249       0.964089       0.027130      -0.006578
      22.244137       1.048748       0.068555       0.017414
      22.293025       1.051798       0.039496       0.022258
      22.341913       1.023544       0.026239       0.028656
      22.390802       1.055007       0.037498       0.013070
      22.439690       0.972126       0.020733       0.029806
      22.488578       1.038505       0.076370      -0.008619
      22.537466       0.952809       0.055638       0.026483
      22.586354       1.035675       0.010781      -0.002716
      22.635243       1.042228       0.032267       0.045537
      22.684131       1.030908       0.093735       0.016670
      22.733019       1.020446       0.019735       0.029178
      22.781907       0.951412       0.082094       0.031801
      22.830795       1.038068       0.025121       0.021804
      22.879684       1.041506       0.039426      -0.037830
      22.928572       0.974378       0.020561      -0.072953
      22.977460       0.988448       0.151253       0.009649
      23.026348       1.038942       0.072666      -0.041125
      23.075236       1.027259       0.069137      -0.007918
      23.124125       1.043424       0.088407      -0.011253
      23.173013       0.978125       0.113565      -0.006636
      23.221901       1.020068      -0.010038      -0.044282
      23.270789       0.941807       0.031978      -0.008787
      23.319678       1.025304      -0.000649      -0.016680
      23.368566       0.952305       0.072651       0.041773
      23.417454       1.023194       0.124451       0.056798
      23.466342       1.009776       0.159576       0.036063
      23.515230       1.028881       0.053361       0.000131
      23.564119       1.036986       0.106611      -0.016851
      23.613007       1.045439       0.049955       0.031561
      23.661895       1.026549       0.006443      -0.031609
      23.710783       1.015358       0.050605       0.055512
      23.759671       0.938982       0.044036       0.029616
      23.808560       0.938186       0.083443      -0.028051
      23.857448       0.969309       0.066736      -0.028216
      23.906336       0.935532       0.047086       0.018139
      23.955224       1.026337      -0.007727      -0.034737
      24.004113       0.936049       0.063192      -0.004740
      24.053001       1.011698       0.099073       0.009404
      24.101889       1.048333       0.068485      -0.019930
      24.150777       1.039709       0.063915      -0.019545
      24.199665       1.011212       0.135053      -0.033660
      24.248554       1.012811       0.037301      -0.036105
      24.297442       0.981128       0.074406       0.029356
      24.346330       0.949164       0.059760       0.010043
      24.395218       1.043142       0.066749       0.024207
      24.444106       1.001410       0.127981       0.073143
      24.492995       1.026670       0.031005      -0.049829
      24.541883       1.037095       0.035654      -0.006098
      24.590771       1.029750       0.031498       0.019517
      24.639659       0.998587       0.053103      -0.002155
      24.688548       1.019714       0.054454       0.002664
      24.737436       0.989821       0.047747       0.000892
      24.786324       1.041464       0.056511      -0.007643
      24.835212       0.949132       0.132676      -0.015937
      24.884100       1.019372       0.108350       0.062305
      24.932989       1.009986       0.111886       0.065135
      24.981877       1.050751       0.038400       0.030650
      25.030765       0.991312       0.128366       0.028669
      25.079653       0.975140       0.174240       0.082579
      25.128541       0.971682       0.108371       0.059629
      25.177430       0.970016       0.049688      -0.002663
      25.226318       1.035181       0.097608       0.000479
      25.275206       0.929991       0.105913      -0.035640
      25.324094       1.026516      -0.013557      -0.039006
      25.372982       0.993356       0.114567       0.010857
      25.421871       1.027786       0.032990      -0.053316
      25.470759       0.977528       0.033224      -0.084849
      25.519647       0.958452       0.034451      -0.017233
      25.568535       1.028568       0.097610      -0.042807
      25.617424       0.990803       0.132855       0.025661
      25.666312       1.039936       0.082116      -0.014961
      25.715200       1.024750       0.069994       0.035586
      25.764088       0.997338       0.072890      -0.001770
      25.812976       0.986880       0.160375       0.018657
      25.861865       1.046357       0.115906      -0.055482
      25.910753       0.963751       0.109000       0.000447
      25.959641       0.948797       0.071904      -0.058684
      26.008529       0.932068       0.076262      -0.022394
      26.057417       1.055068       0.055868       0.018449
      26.106306       1.038663       0.071606       0.030457
      26.155194       1.029363       0.087548      -0.042971
      26.204082       0.970221       0.026709       0.027412
      26.252970       1.037606       0.001981      -0.005388
      26.301859       0.957985       0.032454       0.000215
      26.350747       1.024918       0.075197       0.030636
      26.399635       0.936756       0.096474      -0.026654
      26.448523       1.042534       0.002290      -0.002424
      26.497411       1.030582       0.036156      -0.055409
      26.546300       0.966799       0.088038       0.021984
      26.595188       0.967674       0.123169      -0.021170
      26.644076       0.993885       0.108706       0.019407
      26.692964       1.035595       0.045773       0.060793
      26.741852       1.024092      -0.023247      -0.044903
      26.790741       0.958334       0.102042       0.097223
      26.839629       0.992945       0.116764       0.020637
      26.888517       0.968794       0.130357       0.041077
      26.937405       0.995876       0.135302       0.043674
      26.986294       1.043348       0.082597       0.009855
      27.035182       0.954131       0.048215       0.008381
      27.084070       1.006594       0.105113       0.055187
      27.132958       0.991447       0.103146       0.079956
      27.181846       0.953245       0.095686       0.026964
      27.230735       0.968707       0.107161       0.030999
      27.279623       1.040421       0.079453       0.032432
      27.328511       0.966695       0.050304       0.037546
      27.377399       1.001338       0.151694       0.063102
      27.426287       0.966661       0.173532       0.104401
      27.475176       0.941363       0.052380       0.048042
      27.524064       0.986689       0.144848       0.073922
      27.572952       0.998483       0.126678       0.073346
      27.621840       0.978038       0.136177       0.102177
      27.670729       0.991156       0.131723      -0.016091
      27.719617       0.978541       0.226299       0.103299
      27.768505       0.993812       0.096041       0.055807
      27.817393       0.993392       0.138722       0.147388
      27.866281       0.953724       0.045493      -0.019855
      27.915170       1.023713       0.071507      -0.019437
      27.964058       0.958048       0.055240      -0.022076
      28.012946       1.039337       0.032758       0.013873
      28.061834       0.994810       0.064092       0.079028
      28.110722       0.964725       0.060006      -0.002589
      28.159611       1.023999       0.034509      -0.034507
      28.208499       1.034217       0.118955      -0.019127
      28.257387       0.954915       0.039737       0.008006
      28.306275       1.018934       0.061694       0.035450
      28.355163       1.039189       0.102281      -0.013738
      28.404052       1.057463       0.038163       0.031099
      28.452940       0.949049       0.051787       0.032808
      28.501828       1.000022       0.100849       0.065718
      28.550716       1.027910       0.038647      -0.028422
      28.599605       0.968635       0.115305       0.050071
      28.648493       1.029636       0.108663       0.047786
      28.697381       1.040400       0.020151       0.010123
      28.746269       0.932337       0.086722       0.001731
      28.795157       0.992955       0.134016       0.140488
      28.844046       0.972948       0.068675       0.017563
      28.892934       1.046224       0.048968      -0.001362
      28.941822       1.033525      -0.007231      -0.019576
      28.990710       1.017666      -0.000425      -0.065265
      29.039598       0.947961       0.075930      -0.012261
      29.088487       0.986395       0.080216      -0.010271
      29.137375       1.018821       0.009106      -0.024707
      29.186263       1.047764       0.063063       0.017940
      29.235151       1.014544       0.053809      -0.020832
      29.284040       1.038554       0.078375      -0.018176
      29.332928       1.042749       0.026635      -0.012902
      29.381816       1.015169       0.077408      -0.066613
      29.430704       0.970297       0.039340      -0.052912
      29.479592       1.023941       0.088946      -0.020672
      29.528481       1.008149       0.095035      -0.001196
      29.577369       0.967162       0.078023       0.049651
      29.626257       0.957380       0.186216      -0.006941
      29.675145       1.010301       0.193614      -0.004858
      29.724033       0.966637       0.137050       0.009690
      29.772922       1.018807       0.091714       0.015954
      29.821810       0.936168       0.100963      -0.027254
      29.870698       0.957948       0.067921      -0.012715
      29.919586       1.026686       0.132327      -0.000947
      29.968475       0.946871       0.104035      -0.022841
      30.017363       1.029107       0.030273      -0.028215
      30.066251       1.009127       0.025670      -0.067374
      30.115139       1.042605       0.075310      -0.058394
      30.164027       0.949302       0.033420       0.022602
      30.212916       1.027118       0.049219      -0.053757
      30.261804       1.043805       0.091663      -0.008130
      30.310692       1.007259       0.147276       0.054390
      30.359580       0.960510       0.095541       0.027718
      30.408468       1.035875       0.078346       0.016070
      30.457357       1.046881       0.031199      -0.000235
      30.506245       1.021117       0.076115       0.063824
      30.555133       1.031225       0.045630       0.008056
      30.604021       1.025033       0.047678      -0.012111
      30.652909       0.963207       0.023972      -0.015410
      30.701798       0.983282       0.180615       0.023119
      30.750686       0.964603       0.142118      -0.000010
      30.799574       0.959317       0.097876       0.003287
      30.848462       1.024124       0.127102       0.037601
      30.897351       0.961533       0.130348       0.096962
      30.946239       1.000093       0.135981       0.065060
      30.995127       1.025066       0.133222      -0.034504
      31.044015       1.034988       0.109148      -0.009551
      31.092903       0.948436       0.046661      -0.042359
      31.141792       0.964372       0.054230      -0.074740
      31.190680       1.033598       0.110385      -0.034507
      31.239568       1.011714       0.137882      -0.022368
      31.288456       0.964463       0.158967      -0.022663
      31.337344       0.943695       0.087079      -0.009712
      31.386233       0.942308       0.100786      -0.033992
      31.435121       1.006992       0.118470       0.007439
